collapse,years,DAPever,DAPimp,LME,genus,species
0,2003,0,0,14,494,853
0,2003,0,0,14,516,884
0,2003,0,0,14,516,885
0,2003,0,0,14,516,886
0,2003,0,0,14,516,887
0,2003,0,0,14,516,883
1,2003,0,0,14,517,889
0,2003,0,0,14,522,897
0,2003,0,0,14,532,910
0,2003,0,0,14,532,911
1,2003,0,0,14,535,915
1,2003,0,0,14,535,916
1,2003,0,0,14,538,923
0,2003,0,0,14,539,924
0,2003,0,0,14,542,934
0,2003,0,0,14,551,946
0,2003,0,0,14,555,952
0,2003,0,0,14,555,953
0,2003,0,0,14,555,950
1,2003,0,0,14,560,969
1,2003,0,0,14,562,971
0,2003,0,0,14,563,973
0,2003,0,0,14,563,974
0,2003,0,0,14,564,976
1,2003,0,0,14,564,975
1,2003,0,0,14,566,978
0,2003,0,0,14,568,980
0,2003,0,0,14,569,982
0,2003,0,0,14,569,983
0,2003,0,0,14,569,981
0,2003,0,0,14,572,986
0,2003,0,0,14,579,1004
0,2003,0,0,14,580,1005
0,2003,0,0,14,585,1017
0,2003,0,0,14,593,1027
0,2003,0,0,14,593,1028
1,2003,0,0,14,593,1026
1,2003,0,0,14,595,1030
0,2003,0,0,14,596,1031
1,2003,0,0,14,598,1033
1,2003,0,0,14,599,1036
0,2003,0,0,14,601,1038
0,2003,0,0,14,602,1039
0,2003,0,0,14,608,1052
0,2003,0,0,14,609,1054
0,2003,0,0,14,611,1057
0,2003,0,0,14,612,1059
0,2003,0,0,14,614,1062
1,2003,0,0,14,614,1061
1,2003,0,0,14,615,1064
1,2003,0,0,14,625,1074
0,2003,0,0,14,633,1084
0,2003,0,0,14,633,1082
1,2003,0,0,14,647,1103
1,2003,0,0,14,647,1109
1,2003,0,0,14,651,1115
0,2003,0,0,14,654,1119
0,2003,0,0,14,659,1128
1,2003,0,0,14,661,1135
0,2003,0,0,14,661,1137
0,2003,0,0,14,661,1139
1,2003,0,0,14,661,1130
0,2003,0,0,14,665,1144
1,2003,0,0,14,668,1147
0,2003,0,0,14,669,1149
0,2003,0,0,14,670,1150
0,2003,0,0,14,670,1151
1,2003,0,0,14,670,1152
0,2003,0,0,14,673,1156
1,2003,0,0,14,678,1165
1,2003,0,0,14,679,1166
0,2003,0,0,14,679,1167
0,2003,0,0,14,680,1168
0,2003,0,0,14,684,1174
1,2003,0,0,15,537,919
0,2003,0,0,16,10,21
1,2003,0,0,16,10,14
0,2003,0,0,16,19,36
1,2003,0,0,16,25,42
0,2003,0,0,16,28,46
0,2003,0,0,16,41,67
1,2003,0,0,16,42,68
0,2003,0,0,16,45,71
1,2003,0,0,16,52,82
0,2003,0,0,16,55,87
1,2003,0,0,16,60,93
1,2003,0,0,16,64,98
1,2003,0,0,16,67,101
0,2003,0,0,16,69,103
1,2003,0,0,16,75,112
0,2003,0,0,16,78,115
0,2003,0,0,16,82,125
0,2003,0,0,16,82,127
1,2003,0,0,16,87,132
0,2003,0,0,16,93,147
0,2003,0,0,16,117,177
0,2003,0,0,16,135,205
0,2003,0,0,16,136,206
0,2003,0,0,16,138,210
0,2003,0,0,16,143,215
0,2003,0,0,16,146,221
0,2003,0,0,16,151,229
0,2003,0,0,16,154,234
1,2003,0,0,16,154,233
1,2003,0,0,16,193,305
0,2003,0,0,16,196,313
0,2003,0,0,16,200,330
1,2003,0,0,16,203,333
1,2003,0,0,16,207,341
0,2003,0,0,16,210,344
0,2003,0,0,16,228,373
0,2003,0,0,16,230,375
1,2003,0,0,16,237,383
0,2003,0,0,16,248,403
0,2003,0,0,16,249,406
0,2003,0,0,16,251,408
1,2003,0,0,16,258,420
0,2003,0,0,16,260,422
1,2003,0,0,16,264,429
1,2003,0,0,16,265,431
0,2003,0,0,16,290,465
0,2003,0,0,16,299,480
0,2003,0,0,16,308,498
1,2003,0,0,16,309,499
1,2003,0,0,16,310,504
0,2003,0,0,16,316,522
0,2003,0,0,16,320,526
1,2003,0,0,16,323,532
1,2003,0,0,16,328,539
0,2003,0,0,16,351,584
0,2003,0,0,16,354,592
0,2003,0,0,16,355,593
0,2003,0,0,16,362,602
0,2003,0,0,16,365,608
0,2003,0,0,16,374,627
0,2003,0,0,16,377,635
0,2003,0,0,16,380,638
1,2003,0,0,16,381,641
0,2003,0,0,16,383,647
0,2003,0,0,16,404,674
0,2003,0,0,16,405,676
0,2003,0,0,16,405,677
0,2003,0,0,16,405,678
0,2003,0,0,16,405,679
0,2003,0,0,16,405,680
0,2003,0,0,16,405,681
0,2003,0,0,16,405,682
1,2003,0,0,16,407,684
0,2003,0,0,16,412,690
0,2003,0,0,16,415,697
0,2003,0,0,16,425,722
1,2003,0,0,16,426,723
1,2003,0,0,16,427,725
0,2003,0,0,16,427,726
0,2003,0,0,16,427,727
0,2003,0,0,16,427,728
0,2003,0,0,16,428,730
0,2003,0,0,16,435,746
0,2003,0,0,16,435,745
0,2003,0,0,16,445,759
1,2003,0,0,16,448,763
1,2003,0,0,16,449,767
0,2003,0,0,16,475,823
0,2003,0,0,16,475,824
0,2003,0,0,16,478,829
0,2003,0,0,16,480,831
0,2003,0,0,16,494,853
0,2003,0,0,16,498,857
0,2003,0,0,16,500,860
0,2003,0,0,16,507,869
1,2003,0,0,16,516,883
0,2003,0,0,16,517,889
1,2003,0,0,16,519,891
1,2003,0,0,16,522,896
1,2003,0,0,16,522,897
1,2003,0,0,16,532,911
0,2003,0,0,16,533,912
1,2003,0,0,16,536,917
0,2003,0,0,16,541,933
1,2003,0,0,16,544,937
0,2003,0,0,16,551,946
0,2003,0,0,16,553,948
0,2003,0,0,16,555,950
1,2003,0,0,16,560,969
0,2003,0,0,16,565,977
0,2003,0,0,16,566,978
0,2003,0,0,16,568,980
1,2003,0,0,16,569,981
1,2003,0,0,16,572,987
1,2003,0,0,16,572,988
1,2003,0,0,16,572,989
0,2003,0,0,16,572,990
0,2003,0,0,16,572,992
1,2003,0,0,16,572,995
0,2003,0,0,16,573,997
1,2003,0,0,16,580,1005
0,2003,0,0,16,582,1007
1,2003,0,0,16,585,1017
1,2003,0,0,16,591,1024
1,2003,0,0,16,593,1026
0,2003,0,0,16,599,1036
1,2003,0,0,16,604,1042
0,2003,0,0,16,608,1051
1,2003,0,0,16,614,1062
0,2003,0,0,16,618,1067
1,2003,0,0,16,625,1074
1,2003,0,0,16,628,1077
1,2003,0,0,16,640,1092
0,2003,0,0,16,644,1099
0,2003,0,0,16,646,1101
0,2003,0,0,16,647,1103
1,2003,0,0,16,647,1108
0,2003,0,0,16,651,1114
1,2003,0,0,16,661,1138
0,2003,0,0,16,664,1143
0,2003,0,0,16,680,1168
0,2003,0,0,17,2,2
0,2003,0,0,17,9,12
0,2003,0,0,17,34,58
1,2003,0,0,17,47,74
1,2003,0,0,17,50,78
0,2003,0,0,17,52,82
0,2003,0,0,17,67,101
0,2003,0,0,17,79,117
0,2003,0,0,17,87,132
0,2003,0,0,17,89,135
0,2003,0,0,17,89,134
0,2003,0,0,17,91,141
0,2003,0,0,17,91,143
0,2003,0,0,17,103,160
0,2003,0,0,17,110,169
0,2003,0,0,17,130,199
0,2003,0,0,17,145,220
1,2003,0,0,17,147,222
0,2003,0,0,17,149,227
1,2003,0,0,17,154,236
0,2003,0,0,17,154,233
0,2003,0,0,17,155,238
0,2003,0,0,17,160,243
0,2003,0,0,17,184,293
0,2003,0,0,17,193,305
1,2003,0,0,17,194,306
0,2003,0,0,17,197,314
0,2003,0,0,17,199,325
0,2003,0,0,17,199,317
1,2003,0,0,17,203,333
0,2003,0,0,17,207,341
0,2003,0,0,17,220,358
0,2003,0,0,17,236,382
1,2003,0,0,17,240,393
1,2003,0,0,17,242,395
0,2003,0,0,17,243,397
1,2003,0,0,17,264,429
0,2003,0,0,17,265,430
0,2003,0,0,17,266,433
0,2003,0,0,17,270,442
0,2003,0,0,17,308,498
0,2003,0,0,17,309,499
0,2003,0,0,17,310,504
0,2003,0,0,17,314,513
0,2003,0,0,17,315,520
0,2003,0,0,17,315,521
0,2003,0,0,17,317,523
0,2003,0,0,17,321,527
0,2003,0,0,17,326,537
0,2003,0,0,17,327,538
0,2003,0,0,17,334,545
0,2003,0,0,17,340,552
0,2003,0,0,17,344,566
0,2003,0,0,17,353,589
0,2003,0,0,17,365,608
0,2003,0,0,17,367,610
0,2003,0,0,17,368,612
1,2003,0,0,17,373,621
0,2003,0,0,17,375,628
0,2003,0,0,17,377,635
0,2003,0,0,17,380,638
0,2003,0,0,17,399,668
0,2003,0,0,17,400,670
0,2003,0,0,17,401,671
0,2003,0,0,17,406,683
0,2003,0,0,17,408,686
0,2003,0,0,17,410,688
0,2003,0,0,17,419,710
0,2003,0,0,17,429,732
0,2003,0,0,17,434,741
0,2003,0,0,17,444,758
0,2003,0,0,17,454,774
0,2003,0,0,17,454,772
0,2003,0,0,17,460,802
0,2003,0,0,17,465,811
0,2003,0,0,17,486,838
0,2003,0,0,17,490,846
0,2003,0,0,17,493,851
0,2003,0,0,17,494,853
1,2003,0,0,17,495,854
1,2003,0,0,17,496,855
0,2003,0,0,17,515,882
0,2003,0,0,17,518,890
1,2003,0,0,17,538,923
0,2003,0,0,17,540,926
0,2003,0,0,17,540,927
0,2003,0,0,17,551,946
0,2003,0,0,17,559,959
0,2003,0,0,17,559,960
1,2003,0,0,17,566,978
0,2003,0,0,17,576,1001
0,2003,0,0,17,582,1009
0,2003,0,0,17,582,1007
1,2003,0,0,17,585,1017
0,2003,0,0,17,588,1020
0,2003,0,0,17,604,1042
1,2003,0,0,17,605,1044
0,2003,0,0,17,612,1059
0,2003,0,0,17,625,1074
0,2003,0,0,17,627,1076
0,2003,0,0,17,631,1080
0,2003,0,0,17,640,1092
1,2003,0,0,17,641,1093
0,2003,0,0,17,641,1096
1,2003,0,0,17,647,1103
0,2003,0,0,17,647,1104
1,2003,0,0,17,647,1105
0,2003,0,0,17,647,1106
0,2003,0,0,17,647,1107
0,2003,0,0,17,650,1113
0,2003,0,0,17,652,1116
0,2003,0,0,17,658,1123
0,2003,0,0,17,661,1134
0,2003,0,0,17,667,1146
0,2003,0,0,17,673,1157
0,2003,0,0,17,674,1159
0,2003,0,0,17,680,1168
0,2003,0,0,17,681,1169
0,2003,0,0,17,687,1179
0,2003,0,0,18,2,2
0,2003,0,0,18,9,13
0,2003,0,0,18,21,38
0,2003,0,0,18,29,47
0,2003,0,0,18,32,55
1,2003,0,0,18,34,58
0,2003,0,0,18,39,65
0,2003,0,0,18,44,70
1,2003,0,0,18,52,82
0,2003,0,0,18,55,87
0,2003,0,0,18,58,91
0,2003,0,0,18,60,93
0,2003,0,0,18,65,99
0,2003,0,0,18,67,101
0,2003,0,0,18,68,102
0,2003,0,0,18,70,104
0,2003,0,0,18,76,113
0,2003,0,0,18,81,122
1,2003,0,0,18,87,132
0,2003,0,0,18,89,134
0,2003,0,0,18,91,140
0,2003,0,0,18,93,147
0,2003,0,0,18,98,154
0,2003,0,0,18,99,155
0,2003,0,0,18,100,156
1,2003,0,0,18,102,159
0,2003,0,0,18,106,164
0,2003,0,0,18,106,165
0,2003,0,0,18,111,171
0,2003,0,0,18,121,183
0,2003,0,0,18,124,188
0,2003,0,0,18,133,203
0,2003,0,0,18,146,221
1,2003,0,0,18,149,227
0,2003,0,0,18,154,235
0,2003,0,0,18,154,233
1,2003,0,0,18,155,238
0,2003,0,0,18,162,250
0,2003,0,0,18,165,255
0,2003,0,0,18,166,256
0,2003,0,0,18,168,264
1,2003,0,0,18,183,292
0,2003,0,0,18,191,303
0,2003,0,0,18,192,304
1,2003,0,0,18,193,305
0,2003,0,0,18,198,316
0,2003,0,0,18,199,317
1,2003,0,0,18,203,333
0,2003,0,0,18,204,335
1,2003,0,0,18,207,341
0,2003,0,0,18,209,343
0,2003,0,0,18,211,347
0,2003,0,0,18,216,352
0,2003,0,0,18,220,358
0,2003,0,0,18,225,369
0,2003,0,0,18,236,382
0,2003,0,0,18,237,386
0,2003,0,0,18,237,383
0,2003,0,0,18,243,396
0,2003,0,0,18,251,408
0,2003,0,0,18,254,412
0,2003,0,0,18,255,416
0,2003,0,0,18,255,413
0,2003,0,0,18,256,417
1,2003,0,0,18,265,431
0,2003,0,0,18,266,433
0,2003,0,0,18,267,435
0,2003,0,0,18,267,439
0,2003,0,0,18,269,441
0,2003,0,0,18,270,442
0,2003,0,0,18,273,446
0,2003,0,0,18,278,451
0,2003,0,0,18,281,455
0,2003,0,0,18,282,456
0,2003,0,0,18,283,457
0,2003,0,0,18,287,461
0,2003,0,0,18,289,464
0,2003,0,0,18,291,466
0,2003,0,0,18,293,470
0,2003,0,0,18,295,472
0,2003,0,0,18,308,498
1,2003,0,0,18,309,499
0,2003,0,0,18,314,513
0,2003,0,0,18,315,514
0,2003,0,0,18,320,526
1,2003,0,0,18,326,535
0,2003,0,0,18,326,536
0,2003,0,0,18,333,544
0,2003,0,0,18,342,556
0,2003,0,0,18,346,574
0,2003,0,0,18,347,577
0,2003,0,0,18,347,576
0,2003,0,0,18,348,580
0,2003,0,0,18,361,601
0,2003,0,0,18,365,608
0,2003,0,0,18,369,615
0,2003,0,0,18,373,624
1,2003,0,0,18,373,621
0,2003,0,0,18,377,635
0,2003,0,0,18,380,638
1,2003,0,0,18,381,644
0,2003,0,0,18,385,651
1,2003,0,0,18,385,649
0,2003,0,0,18,388,654
0,2003,0,0,18,393,661
0,2003,0,0,18,396,665
0,2003,0,0,18,399,668
0,2003,0,0,18,403,673
0,2003,0,0,18,410,688
0,2003,0,0,18,415,698
0,2003,0,0,18,429,731
0,2003,0,0,18,430,737
0,2003,0,0,18,431,738
0,2003,0,0,18,440,754
0,2003,0,0,18,442,756
0,2003,0,0,18,443,757
0,2003,0,0,18,449,766
1,2003,0,0,18,450,768
0,2003,0,0,18,454,782
0,2003,0,0,18,454,783
0,2003,0,0,18,454,772
0,2003,0,0,18,456,795
1,2003,0,0,18,461,804
0,2003,0,0,18,469,815
0,2003,0,0,18,478,829
0,2003,0,0,18,486,838
0,2003,0,0,18,487,840
1,2003,0,0,18,490,846
0,2003,0,0,18,492,849
0,2003,0,0,18,493,851
0,2003,0,0,18,494,853
1,2003,0,0,18,496,855
1,2003,0,0,18,498,858
0,2003,0,0,18,502,863
0,2003,0,0,18,504,865
0,2003,0,0,18,506,867
0,2003,0,0,18,513,878
0,2003,0,0,18,513,879
0,2003,0,0,18,516,883
1,2003,0,0,18,517,889
0,2003,0,0,18,520,892
1,2003,0,0,18,523,898
0,2003,0,0,18,525,900
0,2003,0,0,18,526,901
0,2003,0,0,18,530,908
0,2003,0,0,18,532,911
0,2003,0,0,18,533,912
0,2003,0,0,18,540,925
0,2003,0,0,18,541,933
1,2003,0,0,18,551,946
0,2003,0,0,18,555,951
0,2003,0,0,18,555,950
1,2003,0,0,18,558,956
1,2003,0,0,18,559,961
0,2003,0,0,18,560,969
0,2003,0,0,18,566,978
0,2003,0,0,18,577,1002
1,2003,0,0,18,580,1005
0,2003,0,0,18,582,1007
0,2003,0,0,18,583,1012
0,2003,0,0,18,583,1013
0,2003,0,0,18,583,1015
1,2003,0,0,18,585,1017
0,2003,0,0,18,592,1025
0,2003,0,0,18,599,1036
0,2003,0,0,18,605,1044
0,2003,0,0,18,605,1045
1,2003,0,0,18,612,1059
0,2003,0,0,18,614,1062
0,2003,0,0,18,619,1068
1,2003,0,0,18,625,1074
1,2003,0,0,18,631,1080
0,2003,0,0,18,633,1084
1,2003,0,0,18,633,1082
0,2003,0,0,18,636,1087
0,2003,0,0,18,640,1092
0,2003,0,0,18,641,1094
0,2003,0,0,18,641,1095
0,2003,0,0,18,647,1103
0,2003,0,0,18,647,1104
1,2003,0,0,18,647,1106
0,2003,0,0,18,647,1107
1,2003,0,0,18,647,1110
0,2003,0,0,18,648,1111
0,2003,0,0,18,656,1121
0,2003,0,0,18,660,1129
0,2003,0,0,18,661,1132
0,2003,0,0,18,661,1130
1,2003,0,0,18,674,1159
0,2003,0,0,18,678,1165
0,2003,0,0,18,680,1168
0,2003,0,0,18,682,1171
0,2003,0,0,18,683,1173
0,2003,0,0,18,684,1174
0,2003,0,0,18,687,1178
0,2003,0,0,19,3,5
0,2003,0,0,19,5,7
1,2003,0,0,19,10,21
0,2003,0,0,19,10,14
0,2003,0,0,19,13,25
0,2003,0,0,19,15,28
0,2003,0,0,19,24,41
0,2003,0,0,19,25,42
0,2003,0,0,19,28,46
0,2003,0,0,19,34,58
0,2003,0,0,19,35,59
0,2003,0,0,19,42,68
1,2003,0,0,19,49,77
0,2003,0,0,19,52,83
0,2003,0,0,19,52,82
0,2003,0,0,19,65,99
0,2003,0,0,19,67,101
0,2003,0,0,19,83,128
1,2003,0,0,19,89,134
0,2003,0,0,19,93,147
0,2003,0,0,19,95,150
0,2003,0,0,19,106,164
0,2003,0,0,19,116,176
0,2003,0,0,19,117,177
0,2003,0,0,19,119,179
1,2003,0,0,19,121,183
0,2003,0,0,19,122,186
0,2003,0,0,19,126,191
1,2003,0,0,19,127,194
0,2003,0,0,19,133,203
0,2003,0,0,19,135,205
0,2003,0,0,19,136,206
1,2003,0,0,19,137,207
1,2003,0,0,19,138,210
0,2003,0,0,19,143,215
0,2003,0,0,19,145,218
0,2003,0,0,19,146,221
0,2003,0,0,19,149,227
0,2003,0,0,19,154,234
1,2003,0,0,19,155,238
1,2003,0,0,19,159,242
1,2003,0,0,19,162,250
1,2003,0,0,19,164,253
0,2003,0,0,19,165,255
0,2003,0,0,19,166,257
1,2003,0,0,19,166,258
0,2003,0,0,19,166,256
0,2003,0,0,19,178,287
1,2003,0,0,19,189,300
0,2003,0,0,19,194,309
0,2003,0,0,19,199,317
1,2003,0,0,19,203,333
0,2003,0,0,19,204,335
1,2003,0,0,19,207,341
0,2003,0,0,19,210,344
0,2003,0,0,19,226,370
0,2003,0,0,19,228,373
1,2003,0,0,19,230,375
0,2003,0,0,19,233,379
0,2003,0,0,19,236,382
0,2003,0,0,19,237,384
1,2003,0,0,19,237,383
0,2003,0,0,19,244,398
1,2003,0,0,19,258,420
1,2003,0,0,19,259,421
0,2003,0,0,19,260,422
0,2003,0,0,19,261,424
0,2003,0,0,19,264,429
0,2003,0,0,19,265,431
0,2003,0,0,19,270,442
0,2003,0,0,19,271,443
0,2003,0,0,19,279,452
0,2003,0,0,19,279,453
0,2003,0,0,19,280,454
0,2003,0,0,19,281,455
0,2003,0,0,19,290,465
0,2003,0,0,19,299,480
0,2003,0,0,19,308,498
0,2003,0,0,19,309,499
0,2003,0,0,19,310,504
1,2003,0,0,19,314,513
0,2003,0,0,19,323,532
1,2003,0,0,19,326,535
0,2003,0,0,19,326,536
0,2003,0,0,19,327,538
1,2003,0,0,19,333,544
1,2003,0,0,19,337,549
0,2003,0,0,19,342,557
1,2003,0,0,19,347,578
1,2003,0,0,19,347,576
0,2003,0,0,19,354,592
0,2003,0,0,19,355,593
0,2003,0,0,19,364,605
0,2003,0,0,19,369,616
0,2003,0,0,19,369,615
0,2003,0,0,19,372,620
0,2003,0,0,19,377,635
0,2003,0,0,19,380,638
1,2003,0,0,19,381,641
0,2003,0,0,19,388,656
0,2003,0,0,19,388,654
0,2003,0,0,19,391,659
0,2003,0,0,19,393,661
0,2003,0,0,19,399,668
0,2003,0,0,19,400,670
0,2003,0,0,19,400,669
0,2003,0,0,19,403,673
0,2003,0,0,19,404,674
0,2003,0,0,19,405,676
0,2003,0,0,19,405,677
1,2003,0,0,19,424,721
0,2003,0,0,19,424,720
1,2003,0,0,19,425,722
0,2003,0,0,19,427,726
0,2003,0,0,19,427,727
0,2003,0,0,19,427,728
0,2003,0,0,19,429,735
1,2003,0,0,19,434,744
0,2003,0,0,19,442,756
0,2003,0,0,19,445,759
0,2003,0,0,19,449,767
0,2003,0,0,19,454,777
0,2003,0,0,19,454,780
1,2003,0,0,19,454,782
0,2003,0,0,19,454,784
0,2003,0,0,19,454,788
0,2003,0,0,19,455,794
1,2003,0,0,19,470,816
0,2003,0,0,19,475,823
0,2003,0,0,19,492,849
0,2003,0,0,19,492,850
1,2003,0,0,19,493,852
0,2003,0,0,19,493,851
0,2003,0,0,19,499,859
0,2003,0,0,19,507,869
0,2003,0,0,19,515,882
0,2003,0,0,19,516,883
1,2003,0,0,19,517,889
1,2003,0,0,19,519,891
0,2003,0,0,19,520,894
0,2003,0,0,19,520,892
0,2003,0,0,19,525,900
0,2003,0,0,19,532,911
0,2003,0,0,19,533,912
1,2003,0,0,19,536,917
1,2003,0,0,19,540,932
0,2003,0,0,19,540,925
1,2003,0,0,19,541,933
0,2003,0,0,19,543,935
0,2003,0,0,19,543,936
1,2003,0,0,19,545,938
1,2003,0,0,19,546,939
0,2003,0,0,19,551,946
0,2003,0,0,19,555,952
1,2003,0,0,19,555,950
0,2003,0,0,19,559,961
0,2003,0,0,19,559,962
0,2003,0,0,19,559,965
0,2003,0,0,19,559,958
0,2003,0,0,19,560,969
0,2003,0,0,19,566,978
0,2003,0,0,19,568,980
0,2003,0,0,19,569,981
0,2003,0,0,19,570,984
0,2003,0,0,19,573,997
0,2003,0,0,19,580,1005
0,2003,0,0,19,581,1006
0,2003,0,0,19,582,1007
1,2003,0,0,19,585,1017
1,2003,0,0,19,592,1025
1,2003,0,0,19,593,1026
1,2003,0,0,19,594,1029
0,2003,0,0,19,599,1036
1,2003,0,0,19,604,1042
1,2003,0,0,19,610,1055
0,2003,0,0,19,614,1062
1,2003,0,0,19,616,1065
0,2003,0,0,19,618,1067
1,2003,0,0,19,621,1070
0,2003,0,0,19,623,1072
1,2003,0,0,19,625,1074
0,2003,0,0,19,628,1077
0,2003,0,0,19,631,1080
0,2003,0,0,19,632,1081
0,2003,0,0,19,640,1092
0,2003,0,0,19,641,1095
0,2003,0,0,19,647,1103
1,2003,0,0,19,647,1107
0,2003,0,0,19,647,1108
1,2003,0,0,19,647,1110
0,2003,0,0,19,651,1114
0,2003,0,0,19,661,1133
0,2003,0,0,19,662,1141
0,2003,0,0,19,664,1143
0,2003,0,0,19,666,1145
0,2003,0,0,19,667,1146
0,2003,0,0,19,671,1154
1,2003,0,0,19,671,1153
1,2003,0,0,19,674,1159
0,2003,0,0,19,680,1168
0,2003,0,0,19,685,1175
0,2003,0,0,20,16,30
0,2003,0,0,20,16,32
0,2003,0,0,20,16,29
1,2003,0,0,20,22,39
0,2003,0,0,20,27,45
0,2003,0,0,20,29,47
1,2003,0,0,20,87,132
0,2003,0,0,20,126,192
1,2003,0,0,20,128,195
1,2003,0,0,20,138,208
1,2003,0,0,20,150,228
1,2003,0,0,20,157,240
1,2003,0,0,20,169,266
1,2003,0,0,20,210,345
1,2003,0,0,20,210,346
1,2003,0,0,20,236,382
1,2003,0,0,20,248,404
1,2003,0,0,20,249,405
1,2003,0,0,20,254,412
0,2003,0,0,20,309,499
0,2003,0,0,20,321,528
0,2003,0,0,20,328,539
0,2003,0,0,20,336,548
0,2003,0,0,20,352,587
1,2003,0,0,20,359,598
0,2003,0,0,20,427,725
0,2003,0,0,20,427,729
1,2003,0,0,20,464,809
1,2003,0,0,20,483,835
1,2003,0,0,20,516,883
0,2003,0,0,20,522,897
1,2003,0,0,20,551,946
0,2003,0,0,20,566,978
1,2003,0,0,20,572,991
0,2003,0,0,20,572,993
0,2003,0,0,20,572,986
1,2003,0,0,20,598,1033
1,2003,0,0,20,614,1062
1,2003,0,0,20,661,1130
0,2003,0,0,21,537,919
0,2003,0,0,22,8,10
0,2003,0,0,22,12,23
1,2003,0,0,22,16,31
0,2003,0,0,22,16,32
0,2003,0,0,22,16,29
0,2003,0,0,22,22,39
0,2003,0,0,22,29,48
1,2003,0,0,22,29,47
0,2003,0,0,22,67,101
0,2003,0,0,22,72,109
1,2003,0,0,22,87,132
0,2003,0,0,22,102,159
0,2003,0,0,22,105,163
0,2003,0,0,22,106,164
0,2003,0,0,22,106,165
0,2003,0,0,22,123,187
1,2003,0,0,22,138,208
1,2003,0,0,22,145,217
0,2003,0,0,22,150,228
0,2003,0,0,22,162,250
1,2003,0,0,22,165,255
1,2003,0,0,22,173,277
0,2003,0,0,22,173,280
0,2003,0,0,22,184,293
0,2003,0,0,22,198,316
1,2003,0,0,22,203,333
1,2003,0,0,22,210,345
1,2003,0,0,22,211,347
0,2003,0,0,22,228,372
0,2003,0,0,22,242,395
1,2003,0,0,22,249,405
1,2003,0,0,22,254,412
0,2003,0,0,22,255,413
1,2003,0,0,22,262,427
1,2003,0,0,22,276,449
1,2003,0,0,22,292,469
1,2003,0,0,22,292,467
1,2003,0,0,22,297,475
1,2003,0,0,22,297,477
1,2003,0,0,22,308,498
1,2003,0,0,22,309,499
0,2003,0,0,22,310,504
0,2003,0,0,22,311,508
1,2003,0,0,22,311,505
1,2003,0,0,22,321,528
1,2003,0,0,22,321,527
1,2003,0,0,22,328,539
1,2003,0,0,22,336,548
1,2003,0,0,22,343,558
1,2003,0,0,22,344,567
0,2003,0,0,22,352,587
0,2003,0,0,22,359,598
0,2003,0,0,22,359,599
0,2003,0,0,22,361,601
0,2003,0,0,22,362,602
1,2003,0,0,22,373,621
0,2003,0,0,22,376,634
0,2003,0,0,22,389,657
0,2003,0,0,22,404,674
0,2003,0,0,22,464,809
1,2003,0,0,22,483,834
1,2003,0,0,22,483,835
1,2003,0,0,22,494,853
0,2003,0,0,22,516,883
1,2003,0,0,22,517,889
0,2003,0,0,22,522,897
1,2003,0,0,22,539,924
0,2003,0,0,22,555,953
1,2003,0,0,22,566,978
1,2003,0,0,22,569,982
1,2003,0,0,22,569,983
1,2003,0,0,22,572,991
0,2003,0,0,22,572,986
1,2003,0,0,22,598,1033
0,2003,0,0,22,602,1039
0,2003,0,0,22,612,1059
0,2003,0,0,22,614,1062
1,2003,0,0,22,647,1109
0,2003,0,0,22,647,1102
1,2003,0,0,22,651,1115
1,2003,0,0,22,661,1130
0,2003,0,0,23,2,2
0,2003,0,0,23,4,6
0,2003,0,0,23,6,8
0,2003,0,0,23,9,13
0,2003,0,0,23,32,55
0,2003,0,0,23,32,56
0,2003,0,0,23,34,58
1,2003,0,0,23,37,61
0,2003,0,0,23,38,62
0,2003,0,0,23,38,63
0,2003,0,0,23,52,84
1,2003,0,0,23,52,82
1,2003,0,0,23,54,86
1,2003,0,0,23,57,90
1,2003,0,0,23,60,93
0,2003,0,0,23,63,97
0,2003,0,0,23,65,99
0,2003,0,0,23,66,100
0,2003,0,0,23,67,101
1,2003,0,0,23,70,104
0,2003,0,0,23,73,110
0,2003,0,0,23,87,132
0,2003,0,0,23,89,136
0,2003,0,0,23,89,138
0,2003,0,0,23,89,134
1,2003,0,0,23,90,139
0,2003,0,0,23,91,141
0,2003,0,0,23,102,159
0,2003,0,0,23,105,163
1,2003,0,0,23,106,164
0,2003,0,0,23,130,199
1,2003,0,0,23,145,217
0,2003,0,0,23,146,221
0,2003,0,0,23,149,227
1,2003,0,0,23,155,238
0,2003,0,0,23,158,241
0,2003,0,0,23,159,242
0,2003,0,0,23,164,254
0,2003,0,0,23,166,256
0,2003,0,0,23,167,260
0,2003,0,0,23,167,261
1,2003,0,0,23,167,263
0,2003,0,0,23,167,259
0,2003,0,0,23,170,268
0,2003,0,0,23,183,292
1,2003,0,0,23,184,293
0,2003,0,0,23,190,301
0,2003,0,0,23,193,305
0,2003,0,0,23,194,308
0,2003,0,0,23,197,314
0,2003,0,0,23,199,318
0,2003,0,0,23,199,322
1,2003,0,0,23,199,324
0,2003,0,0,23,199,317
0,2003,0,0,23,201,331
1,2003,0,0,23,203,333
0,2003,0,0,23,206,339
0,2003,0,0,23,207,341
0,2003,0,0,23,208,342
0,2003,0,0,23,215,351
1,2003,0,0,23,216,352
0,2003,0,0,23,222,364
0,2003,0,0,23,224,367
0,2003,0,0,23,236,382
0,2003,0,0,23,237,383
0,2003,0,0,23,243,396
0,2003,0,0,23,250,407
